Data,Ano,Mes,MesNome,Metrica,Valor,AnoCompleto
1979-06-01,1979,6,JUN,Exportacao,886,True
1979-07-01,1979,7,JUL,Exportacao,1132,True
1979-08-01,1979,8,AGO,Exportacao,1253,True
1979-09-01,1979,9,SET,Exportacao,1062,True
1979-10-01,1979,10,OUT,Exportacao,1411,True
1979-11-01,1979,11,NOV,Exportacao,977,True
1979-12-01,1979,12,DEZ,Exportacao,1341,True
1980-01-01,1980,1,JAN,Exportacao,628,True
1980-02-01,1980,2,FEV,Exportacao,1088,True
1980-03-01,1980,3,MAR,Exportacao,1026,True
1980-04-01,1980,4,ABR,Exportacao,503,True
1980-05-01,1980,5,MAI,Exportacao,1454,True
1980-06-01,1980,6,JUN,Exportacao,1621,True
1980-07-01,1980,7,JUL,Exportacao,1433,True
1980-08-01,1980,8,AGO,Exportacao,1366,True
1980-09-01,1980,9,SET,Exportacao,1525,True
1980-10-01,1980,10,OUT,Exportacao,1212,True
1980-11-01,1980,11,NOV,Exportacao,1402,True
1980-12-01,1980,12,DEZ,Exportacao,1204,True
1981-01-01,1981,1,JAN,Exportacao,1110,True
1981-02-01,1981,2,FEV,Exportacao,1419,True
1981-03-01,1981,3,MAR,Exportacao,1111,True
1981-04-01,1981,4,ABR,Exportacao,1186,True
1981-05-01,1981,5,MAI,Exportacao,951,True
1981-06-01,1981,6,JUN,Exportacao,1336,True
1981-07-01,1981,7,JUL,Exportacao,1290,True
1981-08-01,1981,8,AGO,Exportacao,865,True
1981-09-01,1981,9,SET,Exportacao,667,True
1981-10-01,1981,10,OUT,Exportacao,732,True
1981-11-01,1981,11,NOV,Exportacao,561,True
1981-12-01,1981,12,DEZ,Exportacao,517,True
1982-01-01,1982,1,JAN,Exportacao,274,True
1982-02-01,1982,2,FEV,Exportacao,192,True
1982-03-01,1982,3,MAR,Exportacao,430,True
1982-04-01,1982,4,ABR,Exportacao,202,True
1982-05-01,1982,5,MAI,Exportacao,225,True
1982-06-01,1982,6,JUN,Exportacao,158,True
1982-07-01,1982,7,JUL,Exportacao,150,True
1982-08-01,1982,8,AGO,Exportacao,373,True
1982-09-01,1982,9,SET,Exportacao,257,True
1982-10-01,1982,10,OUT,Exportacao,130,True
1982-11-01,1982,11,NOV,Exportacao,99,True
1982-12-01,1982,12,DEZ,Exportacao,90,True
1983-01-01,1983,1,JAN,Exportacao,23,True
1983-02-01,1983,2,FEV,Exportacao,108,True
1983-03-01,1983,3,MAR,Exportacao,149,True
1983-04-01,1983,4,ABR,Exportacao,5,True
1983-05-01,1983,5,MAI,Exportacao,165,True
1983-06-01,1983,6,JUN,Exportacao,32,True
1983-07-01,1983,7,JUL,Exportacao,48,True
1983-08-01,1983,8,AGO,Exportacao,80,True
1983-09-01,1983,9,SET,Exportacao,53,True
1983-10-01,1983,10,OUT,Exportacao,137,True
1983-11-01,1983,11,NOV,Exportacao,88,True
1983-12-01,1983,12,DEZ,Exportacao,531,True
1984-01-01,1984,1,JAN,Exportacao,32,True
1984-02-01,1984,2,FEV,Exportacao,122,True
1984-03-01,1984,3,MAR,Exportacao,38,True
1984-04-01,1984,4,ABR,Exportacao,37,True
1984-05-01,1984,5,MAI,Exportacao,60,True
1984-06-01,1984,6,JUN,Exportacao,91,True
1984-07-01,1984,7,JUL,Exportacao,198,True
1984-08-01,1984,8,AGO,Exportacao,272,True
1984-09-01,1984,9,SET,Exportacao,137,True
1984-10-01,1984,10,OUT,Exportacao,131,True
1984-11-01,1984,11,NOV,Exportacao,127,True
1984-12-01,1984,12,DEZ,Exportacao,351,True
1985-01-01,1985,1,JAN,Exportacao,143,True
1985-02-01,1985,2,FEV,Exportacao,29,True
1985-03-01,1985,3,MAR,Exportacao,133,True
1985-04-01,1985,4,ABR,Exportacao,264,True
1985-05-01,1985,5,MAI,Exportacao,585,True
1985-06-01,1985,6,JUN,Exportacao,222,True
1985-07-01,1985,7,JUL,Exportacao,212,True
1985-08-01,1985,8,AGO,Exportacao,868,True
1985-09-01,1985,9,SET,Exportacao,516,True
1985-10-01,1985,10,OUT,Exportacao,534,True
1985-11-01,1985,11,NOV,Exportacao,591,True
1985-12-01,1985,12,DEZ,Exportacao,641,True
1986-01-01,1986,1,JAN,Exportacao,407,True
1986-02-01,1986,2,FEV,Exportacao,229,True
1986-03-01,1986,3,MAR,Exportacao,382,True
1986-04-01,1986,4,ABR,Exportacao,425,True
1986-05-01,1986,5,MAI,Exportacao,433,True
1986-06-01,1986,6,JUN,Exportacao,533,True
1986-07-01,1986,7,JUL,Exportacao,543,True
1986-08-01,1986,8,AGO,Exportacao,474,True
1986-09-01,1986,9,SET,Exportacao,217,True
1986-10-01,1986,10,OUT,Exportacao,712,True
1986-11-01,1986,11,NOV,Exportacao,535,True
1986-12-01,1986,12,DEZ,Exportacao,784,True
1987-01-01,1987,1,JAN,Exportacao,359,True
1987-02-01,1987,2,FEV,Exportacao,391,True
1987-03-01,1987,3,MAR,Exportacao,554,True
1987-04-01,1987,4,ABR,Exportacao,884,True
1987-05-01,1987,5,MAI,Exportacao,950,True
1987-06-01,1987,6,JUN,Exportacao,988,True
1987-07-01,1987,7,JUL,Exportacao,1395,True
1987-08-01,1987,8,AGO,Exportacao,882,True
1987-09-01,1987,9,SET,Exportacao,749,True
1987-10-01,1987,10,OUT,Exportacao,1411,True
1987-11-01,1987,11,NOV,Exportacao,1299,True
1987-12-01,1987,12,DEZ,Exportacao,1382,True
1988-01-01,1988,1,JAN,Exportacao,862,True
1988-02-01,1988,2,FEV,Exportacao,1284,True
1988-03-01,1988,3,MAR,Exportacao,1291,True
1988-04-01,1988,4,ABR,Exportacao,1160,True
1988-05-01,1988,5,MAI,Exportacao,1531,True
1988-06-01,1988,6,JUN,Exportacao,1113,True
1988-07-01,1988,7,JUL,Exportacao,660,True
1988-08-01,1988,8,AGO,Exportacao,1432,True
1988-09-01,1988,9,SET,Exportacao,671,True
1988-10-01,1988,10,OUT,Exportacao,971,True
1988-11-01,1988,11,NOV,Exportacao,865,True
1988-12-01,1988,12,DEZ,Exportacao,1084,True
1989-01-01,1989,1,JAN,Exportacao,709,True
1989-02-01,1989,2,FEV,Exportacao,521,True
1989-03-01,1989,3,MAR,Exportacao,931,True
1989-04-01,1989,4,ABR,Exportacao,560,True
1989-05-01,1989,5,MAI,Exportacao,685,True
1989-06-01,1989,6,JUN,Exportacao,1207,True
1989-07-01,1989,7,JUL,Exportacao,1155,True
1989-08-01,1989,8,AGO,Exportacao,933,True
1989-09-01,1989,9,SET,Exportacao,794,True
1989-10-01,1989,10,OUT,Exportacao,723,True
1989-11-01,1989,11,NOV,Exportacao,791,True
1989-12-01,1989,12,DEZ,Exportacao,979,True
1990-01-01,1990,1,JAN,Exportacao,403,True
1990-02-01,1990,2,FEV,Exportacao,281,True
1990-03-01,1990,3,MAR,Exportacao,343,True
1990-04-01,1990,4,ABR,Exportacao,297,True
1990-05-01,1990,5,MAI,Exportacao,618,True
1990-06-01,1990,6,JUN,Exportacao,573,True
1990-07-01,1990,7,JUL,Exportacao,202,True
1990-08-01,1990,8,AGO,Exportacao,261,True
1990-09-01,1990,9,SET,Exportacao,708,True
1990-10-01,1990,10,OUT,Exportacao,219,True
1990-11-01,1990,11,NOV,Exportacao,330,True
1990-12-01,1990,12,DEZ,Exportacao,825,True
1991-01-01,1991,1,JAN,Exportacao,136,True
1991-02-01,1991,2,FEV,Exportacao,225,True
1991-03-01,1991,3,MAR,Exportacao,277,True
1991-04-01,1991,4,ABR,Exportacao,248,True
1991-05-01,1991,5,MAI,Exportacao,175,True
1991-06-01,1991,6,JUN,Exportacao,257,True
1991-07-01,1991,7,JUL,Exportacao,307,True
1991-08-01,1991,8,AGO,Exportacao,526,True
1991-09-01,1991,9,SET,Exportacao,287,True
1991-10-01,1991,10,OUT,Exportacao,414,True
1991-11-01,1991,11,NOV,Exportacao,373,True
1991-12-01,1991,12,DEZ,Exportacao,376,True
1992-01-01,1992,1,JAN,Exportacao,346,True
1992-02-01,1992,2,FEV,Exportacao,454,True
1992-03-01,1992,3,MAR,Exportacao,596,True
1992-04-01,1992,4,ABR,Exportacao,425,True
1992-05-01,1992,5,MAI,Exportacao,760,True
1992-06-01,1992,6,JUN,Exportacao,791,True
1992-07-01,1992,7,JUL,Exportacao,699,True
1992-08-01,1992,8,AGO,Exportacao,605,True
1992-09-01,1992,9,SET,Exportacao,979,True
1992-10-01,1992,10,OUT,Exportacao,591,True
1992-11-01,1992,11,NOV,Exportacao,473,True
1992-12-01,1992,12,DEZ,Exportacao,1075,True
1993-01-01,1993,1,JAN,Exportacao,189,True
1993-02-01,1993,2,FEV,Exportacao,546,True
1993-03-01,1993,3,MAR,Exportacao,783,True
1993-04-01,1993,4,ABR,Exportacao,561,True
1993-05-01,1993,5,MAI,Exportacao,712,True
1993-06-01,1993,6,JUN,Exportacao,835,True
1993-07-01,1993,7,JUL,Exportacao,654,True
1993-08-01,1993,8,AGO,Exportacao,744,True
1993-09-01,1993,9,SET,Exportacao,840,True
1993-10-01,1993,10,OUT,Exportacao,555,True
1993-11-01,1993,11,NOV,Exportacao,870,True
1993-12-01,1993,12,DEZ,Exportacao,1299,True
1994-01-01,1994,1,JAN,Exportacao,435,True
1994-02-01,1994,2,FEV,Exportacao,756,True
1994-03-01,1994,3,MAR,Exportacao,813,True
1994-04-01,1994,4,ABR,Exportacao,569,True
1994-05-01,1994,5,MAI,Exportacao,1093,True
1994-06-01,1994,6,JUN,Exportacao,944,True
1994-07-01,1994,7,JUL,Exportacao,1030,True
1994-08-01,1994,8,AGO,Exportacao,1226,True
1994-09-01,1994,9,SET,Exportacao,859,True
1994-10-01,1994,10,OUT,Exportacao,839,True
1994-11-01,1994,11,NOV,Exportacao,980,True
1994-12-01,1994,12,DEZ,Exportacao,846,True
1995-01-01,1995,1,JAN,Exportacao,512,True
1995-02-01,1995,2,FEV,Exportacao,499,True
1995-03-01,1995,3,MAR,Exportacao,790,True
1995-04-01,1995,4,ABR,Exportacao,608,True
1995-05-01,1995,5,MAI,Exportacao,757,True
1995-06-01,1995,6,JUN,Exportacao,489,True
1995-07-01,1995,7,JUL,Exportacao,957,True
1995-08-01,1995,8,AGO,Exportacao,875,True
1995-09-01,1995,9,SET,Exportacao,841,True
1995-10-01,1995,10,OUT,Exportacao,587,True
1995-11-01,1995,11,NOV,Exportacao,693,True
1995-12-01,1995,12,DEZ,Exportacao,658,True
1996-01-01,1996,1,JAN,Exportacao,348,True
1996-02-01,1996,2,FEV,Exportacao,398,True
1996-03-01,1996,3,MAR,Exportacao,843,True
1996-04-01,1996,4,ABR,Exportacao,447,True
1996-05-01,1996,5,MAI,Exportacao,689,True
1996-06-01,1996,6,JUN,Exportacao,620,True
1996-07-01,1996,7,JUL,Exportacao,603,True
1996-08-01,1996,8,AGO,Exportacao,906,True
1996-09-01,1996,9,SET,Exportacao,582,True
1996-10-01,1996,10,OUT,Exportacao,669,True
1996-11-01,1996,11,NOV,Exportacao,958,True
1996-12-01,1996,12,DEZ,Exportacao,820,True
1997-01-01,1997,1,JAN,Exportacao,560,True
1997-02-01,1997,2,FEV,Exportacao,571,True
1997-03-01,1997,3,MAR,Exportacao,824,True
1997-04-01,1997,4,ABR,Exportacao,901,True
1997-05-01,1997,5,MAI,Exportacao,1002,True
1997-06-01,1997,6,JUN,Exportacao,950,True
1997-07-01,1997,7,JUL,Exportacao,1212,True
1997-08-01,1997,8,AGO,Exportacao,999,True
1997-09-01,1997,9,SET,Exportacao,1005,True
1997-10-01,1997,10,OUT,Exportacao,1199,True
1997-11-01,1997,11,NOV,Exportacao,1191,True
1997-12-01,1997,12,DEZ,Exportacao,1712,True
1998-01-01,1998,1,JAN,Exportacao,1097,True
1998-02-01,1998,2,FEV,Exportacao,1262,True
1998-03-01,1998,3,MAR,Exportacao,1157,True
1998-04-01,1998,4,ABR,Exportacao,1372,True
1998-05-01,1998,5,MAI,Exportacao,1143,True
1998-06-01,1998,6,JUN,Exportacao,1086,True
1998-07-01,1998,7,JUL,Exportacao,1267,True
1998-08-01,1998,8,AGO,Exportacao,1147,True
1998-09-01,1998,9,SET,Exportacao,1369,True
1998-10-01,1998,10,OUT,Exportacao,1237,True
1998-11-01,1998,11,NOV,Exportacao,1232,True
1998-12-01,1998,12,DEZ,Exportacao,673,True
1999-01-01,1999,1,JAN,Exportacao,642,True
1999-02-01,1999,2,FEV,Exportacao,753,True
1999-03-01,1999,3,MAR,Exportacao,788,True
1999-04-01,1999,4,ABR,Exportacao,669,True
1999-05-01,1999,5,MAI,Exportacao,562,True
1999-06-01,1999,6,JUN,Exportacao,695,True
1999-07-01,1999,7,JUL,Exportacao,573,True
1999-08-01,1999,8,AGO,Exportacao,578,True
1999-09-01,1999,9,SET,Exportacao,604,True
1999-10-01,1999,10,OUT,Exportacao,691,True
1999-11-01,1999,11,NOV,Exportacao,1004,True
1999-12-01,1999,12,DEZ,Exportacao,827,True
2000-01-01,2000,1,JAN,Exportacao,404,True
2000-02-01,2000,2,FEV,Exportacao,1084,True
2000-03-01,2000,3,MAR,Exportacao,919,True
2000-04-01,2000,4,ABR,Exportacao,825,True
2000-05-01,2000,5,MAI,Exportacao,957,True
2000-06-01,2000,6,JUN,Exportacao,598,True
2000-07-01,2000,7,JUL,Exportacao,654,True
2000-08-01,2000,8,AGO,Exportacao,681,True
2000-09-01,2000,9,SET,Exportacao,686,True
2000-10-01,2000,10,OUT,Exportacao,512,True
2000-11-01,2000,11,NOV,Exportacao,665,True
2000-12-01,2000,12,DEZ,Exportacao,760,True
2001-01-01,2001,1,JAN,Exportacao,347,True
2001-02-01,2001,2,FEV,Exportacao,625,True
2001-03-01,2001,3,MAR,Exportacao,847,True
2001-04-01,2001,4,ABR,Exportacao,564,True
2001-05-01,2001,5,MAI,Exportacao,586,True
2001-06-01,2001,6,JUN,Exportacao,688,True
2001-07-01,2001,7,JUL,Exportacao,646,True
2001-08-01,2001,8,AGO,Exportacao,524,True
2001-09-01,2001,9,SET,Exportacao,523,True
2001-10-01,2001,10,OUT,Exportacao,481,True
2001-11-01,2001,11,NOV,Exportacao,336,True
2001-12-01,2001,12,DEZ,Exportacao,395,True
2002-01-01,2002,1,JAN,Exportacao,154,True
2002-02-01,2002,2,FEV,Exportacao,280,True
2002-03-01,2002,3,MAR,Exportacao,461,True
2002-04-01,2002,4,ABR,Exportacao,268,True
2002-05-01,2002,5,MAI,Exportacao,543,True
2002-06-01,2002,6,JUN,Exportacao,365,True
2002-07-01,2002,7,JUL,Exportacao,525,True
2002-08-01,2002,8,AGO,Exportacao,422,True
2002-09-01,2002,9,SET,Exportacao,648,True
2002-10-01,2002,10,OUT,Exportacao,546,True
2002-11-01,2002,11,NOV,Exportacao,496,True
2002-12-01,2002,12,DEZ,Exportacao,583,True
2003-01-01,2003,1,JAN,Exportacao,301,True
2003-02-01,2003,2,FEV,Exportacao,660,True
2003-03-01,2003,3,MAR,Exportacao,738,True
2003-04-01,2003,4,ABR,Exportacao,663,True
2003-05-01,2003,5,MAI,Exportacao,674,True
2003-06-01,2003,6,JUN,Exportacao,1139,True
2003-07-01,2003,7,JUL,Exportacao,1042,True
2003-08-01,2003,8,AGO,Exportacao,1025,True
2003-09-01,2003,9,SET,Exportacao,1282,True
2003-10-01,2003,10,OUT,Exportacao,1285,True
2003-11-01,2003,11,NOV,Exportacao,1554,True
2003-12-01,2003,12,DEZ,Exportacao,1322,True
2004-01-01,2004,1,JAN,Exportacao,1053,True
2004-02-01,2004,2,FEV,Exportacao,1483,True
2004-03-01,2004,3,MAR,Exportacao,2119,True
2004-04-01,2004,4,ABR,Exportacao,2127,True
2004-05-01,2004,5,MAI,Exportacao,2157,True
2004-06-01,2004,6,JUN,Exportacao,2180,True
2004-07-01,2004,7,JUL,Exportacao,2360,True
2004-08-01,2004,8,AGO,Exportacao,2201,True
2004-09-01,2004,9,SET,Exportacao,2127,True
2004-10-01,2004,10,OUT,Exportacao,1908,True
2004-11-01,2004,11,NOV,Exportacao,1857,True
2004-12-01,2004,12,DEZ,Exportacao,1644,True
2005-01-01,2005,1,JAN,Exportacao,1439,True
2005-02-01,2005,2,FEV,Exportacao,1930,True
2005-03-01,2005,3,MAR,Exportacao,2621,True
2005-04-01,2005,4,ABR,Exportacao,2187,True
2005-05-01,2005,5,MAI,Exportacao,2714,True
2005-06-01,2005,6,JUN,Exportacao,2802,True
2005-07-01,2005,7,JUL,Exportacao,2704,True
2005-08-01,2005,8,AGO,Exportacao,2907,True
2005-09-01,2005,9,SET,Exportacao,3259,True
2005-10-01,2005,10,OUT,Exportacao,4004,True
2005-11-01,2005,11,NOV,Exportacao,3995,True
2005-12-01,2005,12,DEZ,Exportacao,3070,True
2006-01-01,2006,1,JAN,Exportacao,1441,True
2006-02-01,2006,2,FEV,Exportacao,2513,True
2006-03-01,2006,3,MAR,Exportacao,3067,True
2006-04-01,2006,4,ABR,Exportacao,3143,True
2006-05-01,2006,5,MAI,Exportacao,3278,True
2006-06-01,2006,6,JUN,Exportacao,3013,True
2006-07-01,2006,7,JUL,Exportacao,3147,True
2006-08-01,2006,8,AGO,Exportacao,3193,True
2006-09-01,2006,9,SET,Exportacao,2934,True
2006-10-01,2006,10,OUT,Exportacao,2962,True
2006-11-01,2006,11,NOV,Exportacao,3021,True
2006-12-01,2006,12,DEZ,Exportacao,3371,True
2007-01-01,2007,1,JAN,Exportacao,1775,True
2007-02-01,2007,2,FEV,Exportacao,2505,True
2007-03-01,2007,3,MAR,Exportacao,3073,True
2007-04-01,2007,4,ABR,Exportacao,3105,True
2007-05-01,2007,5,MAI,Exportacao,3628,True
2007-06-01,2007,6,JUN,Exportacao,2977,True
2007-07-01,2007,7,JUL,Exportacao,3434,True
2007-08-01,2007,8,AGO,Exportacao,3625,True
2007-09-01,2007,9,SET,Exportacao,3013,True
2007-10-01,2007,10,OUT,Exportacao,3679,True
2007-11-01,2007,11,NOV,Exportacao,3377,True
2007-12-01,2007,12,DEZ,Exportacao,3920,True
2008-01-01,2008,1,JAN,Exportacao,1661,True
2008-02-01,2008,2,FEV,Exportacao,3197,True
2008-03-01,2008,3,MAR,Exportacao,2862,True
2008-04-01,2008,4,ABR,Exportacao,3057,True
2008-05-01,2008,5,MAI,Exportacao,2806,True
2008-06-01,2008,6,JUN,Exportacao,3275,True
2008-07-01,2008,7,JUL,Exportacao,2972,True
2008-08-01,2008,8,AGO,Exportacao,3998,True
2008-09-01,2008,9,SET,Exportacao,3710,True
2008-10-01,2008,10,OUT,Exportacao,3523,True
2008-11-01,2008,11,NOV,Exportacao,2630,True
2008-12-01,2008,12,DEZ,Exportacao,1140,True
2009-01-01,2009,1,JAN,Exportacao,702,True
2009-02-01,2009,2,FEV,Exportacao,1043,True
2009-03-01,2009,3,MAR,Exportacao,917,True
2009-04-01,2009,4,ABR,Exportacao,559,True
2009-05-01,2009,5,MAI,Exportacao,694,True
2009-06-01,2009,6,JUN,Exportacao,676,True
2009-07-01,2009,7,JUL,Exportacao,805,True
2009-08-01,2009,8,AGO,Exportacao,868,True
2009-09-01,2009,9,SET,Exportacao,1051,True
2009-10-01,2009,10,OUT,Exportacao,1065,True
2009-11-01,2009,11,NOV,Exportacao,1305,True
2009-12-01,2009,12,DEZ,Exportacao,1166,True
2010-01-01,2010,1,JAN,Exportacao,1004,True
2010-02-01,2010,2,FEV,Exportacao,1283,True
2010-03-01,2010,3,MAR,Exportacao,1800,True
2010-04-01,2010,4,ABR,Exportacao,1433,True
2010-05-01,2010,5,MAI,Exportacao,1951,True
2010-06-01,2010,6,JUN,Exportacao,1615,True
2010-07-01,2010,7,JUL,Exportacao,2602,True
2010-08-01,2010,8,AGO,Exportacao,1802,True
2010-09-01,2010,9,SET,Exportacao,1950,True
2010-10-01,2010,10,OUT,Exportacao,2273,True
2010-11-01,2010,11,NOV,Exportacao,1719,True
2010-12-01,2010,12,DEZ,Exportacao,1750,True
2011-01-01,2011,1,JAN,Exportacao,1547,True
2011-02-01,2011,2,FEV,Exportacao,1889,True
2011-03-01,2011,3,MAR,Exportacao,2008,True
2011-04-01,2011,4,ABR,Exportacao,2349,True
2011-05-01,2011,5,MAI,Exportacao,2817,True
2011-06-01,2011,6,JUN,Exportacao,2115,True
2011-07-01,2011,7,JUL,Exportacao,1686,True
2011-08-01,2011,8,AGO,Exportacao,2776,True
2011-09-01,2011,9,SET,Exportacao,2786,True
2011-10-01,2011,10,OUT,Exportacao,2608,True
2011-11-01,2011,11,NOV,Exportacao,2823,True
2011-12-01,2011,12,DEZ,Exportacao,1630,True
2012-01-01,2012,1,JAN,Exportacao,1192,True
2012-02-01,2012,2,FEV,Exportacao,2200,True
2012-03-01,2012,3,MAR,Exportacao,2185,True
2012-04-01,2012,4,ABR,Exportacao,1847,True
2012-05-01,2012,5,MAI,Exportacao,1987,True
2012-06-01,2012,6,JUN,Exportacao,2245,True
2012-07-01,2012,7,JUL,Exportacao,2173,True
2012-08-01,2012,8,AGO,Exportacao,2262,True
2012-09-01,2012,9,SET,Exportacao,2002,True
2012-10-01,2012,10,OUT,Exportacao,2195,True
2012-11-01,2012,11,NOV,Exportacao,1722,True
2012-12-01,2012,12,DEZ,Exportacao,1057,True
2013-01-01,2013,1,JAN,Exportacao,1373,True
2013-02-01,2013,2,FEV,Exportacao,975,True
2013-03-01,2013,3,MAR,Exportacao,1739,True
2013-04-01,2013,4,ABR,Exportacao,1883,True
2013-05-01,2013,5,MAI,Exportacao,2508,True
2013-06-01,2013,6,JUN,Exportacao,2415,True
2013-07-01,2013,7,JUL,Exportacao,2051,True
2013-08-01,2013,8,AGO,Exportacao,3002,True
2013-09-01,2013,9,SET,Exportacao,1679,True
2013-10-01,2013,10,OUT,Exportacao,2494,True
2013-11-01,2013,11,NOV,Exportacao,2212,True
2013-12-01,2013,12,DEZ,Exportacao,1870,True
2014-01-01,2014,1,JAN,Exportacao,1144,True
2014-02-01,2014,2,FEV,Exportacao,1778,True
2014-03-01,2014,3,MAR,Exportacao,1548,True
2014-04-01,2014,4,ABR,Exportacao,1692,True
2014-05-01,2014,5,MAI,Exportacao,1590,True
2014-06-01,2014,6,JUN,Exportacao,1570,True
2014-07-01,2014,7,JUL,Exportacao,1347,True
2014-08-01,2014,8,AGO,Exportacao,1690,True
2014-09-01,2014,9,SET,Exportacao,1583,True
2014-10-01,2014,10,OUT,Exportacao,1389,True
2014-11-01,2014,11,NOV,Exportacao,1560,True
2014-12-01,2014,12,DEZ,Exportacao,846,True
2015-01-01,2015,1,JAN,Exportacao,1169,True
2015-02-01,2015,2,FEV,Exportacao,1428,True
2015-03-01,2015,3,MAR,Exportacao,1793,True
2015-04-01,2015,4,ABR,Exportacao,1668,True
2015-05-01,2015,5,MAI,Exportacao,2154,True
2015-06-01,2015,6,JUN,Exportacao,1980,True
2015-07-01,2015,7,JUL,Exportacao,1774,True
2015-08-01,2015,8,AGO,Exportacao,1393,True
2015-09-01,2015,9,SET,Exportacao,2012,True
2015-10-01,2015,10,OUT,Exportacao,2077,True
2015-11-01,2015,11,NOV,Exportacao,2518,True
2015-12-01,2015,12,DEZ,Exportacao,1017,True
2016-01-01,2016,1,JAN,Exportacao,842,True
2016-02-01,2016,2,FEV,Exportacao,1675,True
2016-03-01,2016,3,MAR,Exportacao,1587,True
2016-04-01,2016,4,ABR,Exportacao,1697,True
2016-05-01,2016,5,MAI,Exportacao,1857,True
2016-06-01,2016,6,JUN,Exportacao,1718,True
2016-07-01,2016,7,JUL,Exportacao,1880,True
2016-08-01,2016,8,AGO,Exportacao,1499,True
2016-09-01,2016,9,SET,Exportacao,2502,True
2016-10-01,2016,10,OUT,Exportacao,1651,True
2016-11-01,2016,11,NOV,Exportacao,2206,True
2016-12-01,2016,12,DEZ,Exportacao,2434,True
2017-01-01,2017,1,JAN,Exportacao,1065,True
2017-02-01,2017,2,FEV,Exportacao,2122,True
2017-03-01,2017,3,MAR,Exportacao,2657,True
2017-04-01,2017,4,ABR,Exportacao,2469,True
2017-05-01,2017,5,MAI,Exportacao,2534,True
2017-06-01,2017,6,JUN,Exportacao,2784,True
2017-07-01,2017,7,JUL,Exportacao,2753,True
2017-08-01,2017,8,AGO,Exportacao,2634,True
2017-09-01,2017,9,SET,Exportacao,2404,True
2017-10-01,2017,10,OUT,Exportacao,2348,True
2017-11-01,2017,11,NOV,Exportacao,2302,True
2017-12-01,2017,12,DEZ,Exportacao,2148,True
2018-01-01,2018,1,JAN,Exportacao,1865,True
2018-02-01,2018,2,FEV,Exportacao,2709,True
2018-03-01,2018,3,MAR,Exportacao,2757,True
2018-04-01,2018,4,ABR,Exportacao,2736,True
2018-05-01,2018,5,MAI,Exportacao,1783,True
2018-06-01,2018,6,JUN,Exportacao,2511,True
2018-07-01,2018,7,JUL,Exportacao,2148,True
2018-08-01,2018,8,AGO,Exportacao,2161,True
2018-09-01,2018,9,SET,Exportacao,1794,True
2018-10-01,2018,10,OUT,Exportacao,1731,True
2018-11-01,2018,11,NOV,Exportacao,1392,True
2018-12-01,2018,12,DEZ,Exportacao,1055,True
2019-01-01,2019,1,JAN,Exportacao,520,True
2019-02-01,2019,2,FEV,Exportacao,806,True
2019-03-01,2019,3,MAR,Exportacao,1193,True
2019-04-01,2019,4,ABR,Exportacao,1104,True
2019-05-01,2019,5,MAI,Exportacao,1323,True
2019-06-01,2019,6,JUN,Exportacao,1045,True
2019-07-01,2019,7,JUL,Exportacao,1510,True
2019-08-01,2019,8,AGO,Exportacao,1353,True
2019-09-01,2019,9,SET,Exportacao,984,True
2019-10-01,2019,10,OUT,Exportacao,1499,True
2019-11-01,2019,11,NOV,Exportacao,1242,True
2019-12-01,2019,12,DEZ,Exportacao,973,True
2020-01-01,2020,1,JAN,Exportacao,893,True
2020-02-01,2020,2,FEV,Exportacao,897,True
2020-03-01,2020,3,MAR,Exportacao,969,True
2020-04-01,2020,4,ABR,Exportacao,217,True
2020-05-01,2020,5,MAI,Exportacao,636,True
2020-06-01,2020,6,JUN,Exportacao,1187,True
2020-07-01,2020,7,JUL,Exportacao,1217,True
2020-08-01,2020,8,AGO,Exportacao,1116,True
2020-09-01,2020,9,SET,Exportacao,1568,True
2020-10-01,2020,10,OUT,Exportacao,1474,True
2020-11-01,2020,11,NOV,Exportacao,1426,True
2020-12-01,2020,12,DEZ,Exportacao,1643,True
2021-01-01,2021,1,JAN,Exportacao,1370,True
2021-02-01,2021,2,FEV,Exportacao,1958,True
2021-03-01,2021,3,MAR,Exportacao,1951,True
2021-04-01,2021,4,ABR,Exportacao,1887,True
2021-05-01,2021,5,MAI,Exportacao,1797,True
2021-06-01,2021,6,JUN,Exportacao,1768,True
2021-07-01,2021,7,JUL,Exportacao,1884,True
2021-08-01,2021,8,AGO,Exportacao,2068,True
2021-09-01,2021,9,SET,Exportacao,1976,True
2021-10-01,2021,10,OUT,Exportacao,2305,True
2021-11-01,2021,11,NOV,Exportacao,1800,True
2021-12-01,2021,12,DEZ,Exportacao,1935,True
2022-01-01,2022,1,JAN,Exportacao,1181,True
2022-02-01,2022,2,FEV,Exportacao,1455,True
2022-03-01,2022,3,MAR,Exportacao,2049,True
2022-04-01,2022,4,ABR,Exportacao,1986,True
2022-05-01,2022,5,MAI,Exportacao,2263,True
2022-06-01,2022,6,JUN,Exportacao,2204,True
2022-07-01,2022,7,JUL,Exportacao,2017,True
2022-08-01,2022,8,AGO,Exportacao,2335,True
2022-09-01,2022,9,SET,Exportacao,2487,True
2022-10-01,2022,10,OUT,Exportacao,3000,True
2022-11-01,2022,11,NOV,Exportacao,2466,True
2022-12-01,2022,12,DEZ,Exportacao,1815,True
2023-01-01,2023,1,JAN,Exportacao,1026,True
2023-02-01,2023,2,FEV,Exportacao,1650,True
2023-03-01,2023,3,MAR,Exportacao,1792,True
